PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z
1376, 1680057621, 0.94912934, 0.23835644, 0.12704392, -0.16186348, 9.85793, -5.6051188, -4.65777
1377, 1680074288, 0.9458139, 0.24808988, 0.14277676, -0.15330556, 5.5888186, -6.1980615, -4.947932
1378, 1680090955, 0.9421587, 0.2604537, 0.15524465, -0.1428287, 6.088228, -1.2975471, -3.033329
1379, 1680107622, 0.9389356, 0.2703095, 0.1667049, -0.13244742, 3.2018976, -3.2607036, -3.447124
1380, 1680124289, 0.93510556, 0.28172618, 0.17674911, -0.122343004, 1.3995783, -0.9656186, -2.608046
1381, 1680140956, 0.9305922, 0.294295, 0.18573725, -0.113536954, -0.4791193, -0.6758346, -2.2160952
1382, 1680157623, 0.92510104, 0.30823222, 0.194111, -0.10724819, -2.725574, -0.066815495, -0.92249966
1383, 1680174290, 0.91826165, 0.32377702, 0.20243026, -0.104813784, -4.652658, 0.38225937, 0.11895943
1384, 1680190957, 0.9101262, 0.34057868, 0.21043448, -0.10674283, -6.2090454, 1.3908718, 1.0247107
1385, 1680207624, 0.9014075, 0.35711038, 0.21730767, -0.11275801, -6.767378, 2.8149889, 1.8296663
1386, 1680224291, 0.89314586, 0.3715577, 0.22255982, -0.12125477, -6.627745, 4.0234556, 2.4862766
1387, 1680240958, 0.8860847, 0.38275433, 0.22631134, -0.130907, -5.7800355, 4.7857866, 2.8574028
1388, 1680257625, 0.8807709, 0.3899321, 0.22896193, -0.14061406, -4.904633, 5.1372457, 2.8923368
1389, 1680274292, 0.8772762, 0.3933361, 0.23092696, -0.14948654, -4.3651533, 4.6535444, 2.735921
1390, 1680290959, 0.8754951, 0.39368272, 0.2325556, -0.15633497, -3.6205196, 4.3446374, 2.2553406
1391, 1680307626, 0.87604123, 0.39076236, 0.2336867, -0.15889353, -2.9806247, 4.0441737, 2.045642
1392, 1680324293, 0.87860805, 0.38492078, 0.23493473, -0.15712947, -2.887452, 2.9451, 0.90340805
1393, 1680340960, 0.8808597, 0.3804208, 0.2361002, -0.15369868, -2.8236659, 1.221879, -0.035079002
1394, 1680357627, 0.88261896, 0.37710047, 0.23679376, -0.1506916, -2.2196517, 1.0870659, -0.027991297
1395, 1680374294, 0.88392586, 0.3744577, 0.23702751, -0.14924711, -0.7331493, 1.7585225, 0.24512291
1396, 1680390961, 0.8852421, 0.3717374, 0.23685987, -0.14850956, -0.84492815, 0.56359076, -0.40080357
1397, 1680407628, 0.88572073, 0.37116933, 0.23616946, -0.14817628, -0.7610147, -0.49247068, -0.51590824
1398, 1680424295, 0.8853563, 0.37274128, 0.23510027, -0.14810821, -0.46456218, -0.79776853, -0.4008007
1399, 1680440962, 0.8845482, 0.37546808, 0.23385131, -0.14802691, -0.058145434, -0.39196566, -0.07261658
1400, 1680457629, 0.8837341, 0.3781406, 0.23267823, -0.14793485, 0.4578381, 0.16652928, 0.14457512
1401, 1680474296, 0.88346946, 0.3793628, 0.2318524, -0.1476832, 0.7569268, 0.5260998, 0.23839572
1402, 1680490963, 0.8839164, 0.37880722, 0.23137534, -0.14718276, 0.8916754, 0.40003496, 0.027878763
1403, 1680507630, 0.88496256, 0.3767763, 0.2311919, -0.14639473, 1.1048762, 0.051433027, -0.2581873
1404, 1680524297, 0.88637227, 0.37380755, 0.23126693, -0.14535466, 1.1504254, -0.2702318, -0.51934344
1405, 1680540964, 0.8877562, 0.3707264, 0.23156726, -0.14431879, 0.9846348, -0.500632, -0.5976715
1406, 1680557631, 0.88884115, 0.36812592, 0.23200499, -0.1435915, 0.78846365, -0.3242464, -0.56367207
1407, 1680574298, 0.88979954, 0.3656146, 0.23261705, -0.14308155, 0.6423303, -0.00847739, -0.35328293
1408, 1680590965, 0.89073896, 0.36288092, 0.23352663, -0.142714, 0.33802366, 0.42374283, 0.18238354
1409, 1680607632, 0.89183044, 0.3594223, 0.23493299, -0.14234057, -0.692744, 1.1563447, 1.3578835
1410, 1680624299, 0.89296645, 0.35544613, 0.23682994, -0.14205933, -2.3971057, 1.686126, 2.5839024
1411, 1680640966, 0.89315754, 0.35252646, 0.23932154, -0.1439454, -5.128333, 2.3636456, 4.275085
1412, 1680657633, 0.89269793, 0.35197932, 0.24080649, -0.14564908, -8.537646, 4.345068, 5.4012504
1413, 1680674300, 0.89040077, 0.35611984, 0.24093664, -0.14938298, -7.8986, 5.513516, 3.385608
1414, 1680690967, 0.8907013, 0.35623255, 0.24050403, -0.14801216, -7.826836, 10.81733, 5.341819
1415, 1680707634, 0.89329594, 0.35188472, 0.23802975, -0.1467708, -12.192078, 8.44791, 4.0304213
1416, 1680724301, 0.8972252, 0.34431174, 0.23364215, -0.14781168, -11.724463, 6.569008, 2.4843788
1417, 1680740968, 0.9010924, 0.33755302, 0.22624844, -0.151335, -9.734989, 3.8911498, 0.40667725
1418, 1680757635, 0.9060509, 0.32898182, 0.21613452, -0.15533546, -7.460724, 2.76493, -1.2588081
1419, 1680774302, 0.9121927, 0.3184783, 0.2031728, -0.15873665, -4.8957253, 1.2579398, -2.7884977
1420, 1680790969, 0.9194131, 0.30578625, 0.18734118, -0.1614866, -2.2415605, 0.20007646, -4.289912
1421, 1680807636, 0.92870957, 0.28730154, 0.16957079, -0.16187158, 0.5591798, -1.4567261, -5.184512
1422, 1680824303, 0.93682206, 0.2727159, 0.14808238, -0.16143838, 3.4707384, -4.575667, -5.8717027
1423, 1680840970, 0.94539714, 0.25603476, 0.12370211, -0.15927517, 6.889786, -5.3469315, -6.650967
1424, 1680857637, 0.95512193, 0.23388365, 0.09637451, -0.15411991, 11.623476, -5.4445972, -5.776049
1425, 1680874304, 0.96500176, 0.20630734, 0.06765637, -0.14707714, 16.311657, -8.652217, -4.9574947
1426, 1680890971, 0.9732214, 0.17751296, 0.03935329, -0.14064449, 17.462858, -9.857189, -4.2313724
1427, 1680907638, 0.9788636, 0.15299693, 0.012564972, -0.13513145, 16.212877, -10.816541, -3.326466
1428, 1680924305, 0.98069394, 0.1444954, -0.01131355, -0.1312744, 12.19586, -11.0860405, -0.927516
1429, 1680940972, 0.97935164, 0.15257989, -0.030809995, -0.12900025, 8.205915, -3.9761312, -0.85618114
1430, 1680957639, 0.9769121, 0.16541666, -0.044012256, -0.1278412, 3.3798985, -3.1347544, 1.8115358
1431, 1680974306, 0.9729489, 0.18493456, -0.050546706, -0.12889886, -0.028470457, 1.6652445, 3.3525934
1432, 1680990973, 0.968595, 0.20442846, -0.050307333, -0.13229653, -2.916534, 3.8769333, 4.4916134
1433, 1681007640, 0.96442914, 0.22127143, -0.043827325, -0.1378223, -4.0673876, 4.817281, 4.586957
1434, 1681024307, 0.9602078, 0.23625347, -0.03225532, -0.145414, -3.9773936, 2.606679, 3.2851086
1435, 1681040974, 0.9546078, 0.2541273, -0.017624676, -0.15438014, -2.4286468, 1.7691376, 2.576665
1436, 1681057641, 0.94823474, 0.27177644, -7.1951747E-4, -0.16428092, -2.0545907, 2.6872685, 2.1756487
1437, 1681074308, 0.94363403, 0.28452834, 0.015368253, -0.16841182, -0.20430577, 3.9479074, 1.5263968
1438, 1681090975, 0.94167876, 0.2896019, 0.032075323, -0.16835517, 1.9776036, 1.7511666, 0.43619442
1439, 1681107642, 0.93995935, 0.29369897, 0.04863006, -0.1668922, 4.714324, -1.7191371, 0.11301518
1440, 1681124309, 0.93872416, 0.2960423, 0.065524325, -0.16389892, 6.56227, -2.016941, 0.17796898
1441, 1681140976, 0.93886614, 0.29411277, 0.08261634, -0.1587551, 5.867244, -0.93594885, 0.34676743
1442, 1681157643, 0.9400388, 0.28868884, 0.0994113, -0.15199876, 4.6755967, -1.704348, -0.5752468
1443, 1681174310, 0.9412209, 0.2830557, 0.11497005, -0.14410153, 4.2855844, -3.0963116, -1.2709751
1444, 1681190977, 0.94204366, 0.27853698, 0.12854439, -0.13582227, 3.7335043, -3.7109437, -1.0385475
1445, 1681207644, 0.942603, 0.27503595, 0.13975956, -0.12775898, 2.8048255, -3.1021552, -0.72390175
1446, 1681224311, 0.94317675, 0.27177238, 0.14846896, -0.12047705, 1.3932098, -2.0210652, -0.60147667
1447, 1681240978, 0.94350696, 0.26912293, 0.15515006, -0.11531043, 0.35550874, -1.9287593, -0.9887533
1448, 1681257645, 0.9425222, 0.27034986, 0.1604464, -0.113226086, -0.8870667, -2.0049806, -1.078704
1449, 1681274312, 0.93982255, 0.27614775, 0.16514318, -0.1149098, -1.7414486, -1.2843322, -1.1049099
1450, 1681290979, 0.9355872, 0.28570876, 0.16941822, -0.11977005, -2.1737792, -0.57089275, -0.46767426
1451, 1681307646, 0.9306268, 0.296602, 0.17324865, -0.12627923, -2.5169601, 0.63494617, 0.38267517
1452, 1681324313, 0.92590404, 0.3059151, 0.17704496, -0.13331568, -2.4507546, 1.8821044, 1.0959187
1453, 1681340980, 0.92149174, 0.31359133, 0.18111636, -0.14039472, -2.8294382, 2.0298975, 1.672514
1454, 1681357647, 0.9171187, 0.32090855, 0.18527709, -0.14691454, -3.560994, 1.3929255, 1.75902
1455, 1681374314, 0.91266936, 0.3292972, 0.18874855, -0.15156698, -3.855866, 0.8095119, 1.8014593
1456, 1681390981, 0.9087559, 0.33814225, 0.19116175, -0.15257868, -2.5097568, 2.9171195, 2.7624931
1457, 1681407648, 0.9073417, 0.3412086, 0.19370437, -0.15095285, -1.5932565, 3.5548522, 2.3687859
1458, 1681424315, 0.9064257, 0.34337124, 0.19571927, -0.14894024, -1.2523438, 1.828489, 1.3889971
1459, 1681440982, 0.9061804, 0.34407127, 0.19730935, -0.14670345, -0.955155, 1.9759915, 0.91861534
1460, 1681457649, 0.9060294, 0.34450266, 0.19869553, -0.14473921, -0.99979234, 1.1361047, 0.12401868
1461, 1681474316, 0.9055202, 0.34564576, 0.20004532, -0.14333418, -1.2368566, 0.56572455, -0.5154877
1462, 1681490983, 0.9044124, 0.34791714, 0.20146757, -0.14284, -1.3180989, 0.775918, -0.4282608
1463, 1681507650, 0.9025571, 0.35126305, 0.20332721, -0.14374918, -0.994354, 0.5583815, -0.6585121
1464, 1681524317, 0.89928216, 0.35717463, 0.20560981, -0.14643446, -0.47218448, 0.48186493, -0.8353186
1465, 1681540984, 0.89563715, 0.36323732, 0.20843226, -0.14983091, 0.08708346, 1.036364, -0.61686707
1466, 1681557651, 0.8920797, 0.36866343, 0.2115093, -0.15344545, 0.37794363, 1.2185104, -0.5086422
1467, 1681574318, 0.8889457, 0.37307745, 0.21443, -0.1568734, 0.32654244, 1.0860809, -0.39136696
1468, 1681590985, 0.8863145, 0.3765999, 0.2167868, -0.16007322, 0.08204113, 0.5603395, -0.37130263
1469, 1681607652, 0.8846766, 0.3784437, 0.21826783, -0.16274959, 0.2335822, 0.23955297, -0.30116272
1470, 1681624319, 0.8842877, 0.3783608, 0.21867983, -0.1644935, 0.43861803, -1.0423281, -0.17006111
1471, 1681640986, 0.88452685, 0.37778962, 0.21809562, -0.16529545, 0.92148906, -1.2690012, -0.2076931
1472, 1681657653, 0.88552845, 0.37621868, 0.21694659, -0.16502666, 1.1179951, -1.3737403, -0.38618755
1473, 1681674320, 0.88692254, 0.37421402, 0.21537803, -0.16415158, 1.062428, -1.3553323, -0.68924046
1474, 1681690987, 0.88837796, 0.37233758, 0.21350005, -0.16299719, 1.185679, -1.1385635, -0.9669142
1475, 1681707654, 0.88952726, 0.3713699, 0.21136197, -0.16171822, 1.2961085, -1.0687109, -1.440611
1476, 1681724321, 0.89000326, 0.3720388, 0.20907071, -0.16053605, 1.29215, -0.6207335, -1.4198685
1477, 1681740988, 0.88980186, 0.37394005, 0.20702475, -0.15988556, 1.0797875, 0.27260488, -1.5759792
1478, 1681757655, 0.88855284, 0.37751353, 0.20582119, -0.15998831, 0.49361724, 1.3264408, -0.7572213
1479, 1681774322, 0.886075, 0.3826365, 0.20653804, -0.16063419, -0.4876458, 2.339398, 0.29224396
1480, 1681790989, 0.8823037, 0.38928682, 0.20931092, -0.16182122, -1.2515831, 1.7462015, 0.24269485
1481, 1681807656, 0.87786895, 0.39629614, 0.2139678, -0.16283175, -0.8816916, 1.3806984, 0.30000973
1482, 1681824323, 0.8737418, 0.40248197, 0.21912673, -0.16299725, -0.2252421, -0.074989565, 0.36643508
1483, 1681840990, 0.87029946, 0.4073304, 0.22427282, -0.16236907, 0.7956183, -0.5581436, 0.99972343
1484, 1681857657, 0.86822146, 0.4099274, 0.22867818, -0.16080514, 1.2613254, -1.3378967, 1.0327234
1485, 1681874324, 0.86778396, 0.41012803, 0.23173183, -0.15826419, 1.4808297, -1.058099, 1.1162958
1486, 1681890991, 0.8701128, 0.4055503, 0.23329982, -0.15493563, 1.1578178, -0.52891016, 0.8400336
1487, 1681907658, 0.874846, 0.3963959, 0.23354018, -0.15157583, 0.4179487, -0.32524526, 0.4284544
1488, 1681924325, 0.8800399, 0.38612518, 0.23258036, -0.14948168, -0.60335505, -1.0003824, -0.24488164
1489, 1681940992, 0.8846802, 0.37666708, 0.23060557, -0.1492824, -1.3546103, -0.63680136, -0.7019663
1490, 1681957659, 0.88759327, 0.3705588, 0.22791052, -0.151402, -1.9674667, -1.5262922, -1.0297832
1491, 1681974326, 0.88939077, 0.3661297, 0.22514334, -0.15570864, -2.0588026, -0.24843335, -0.79109955
1492, 1681990993, 0.88899606, 0.36592764, 0.2222276, -0.1624788, -1.9196599, -0.8791351, -0.96396255
1493, 1682007660, 0.886827, 0.36947906, 0.21923882, -0.17017344, -0.28656414, 0.8772933, 0.018730164
1494, 1682024327, 0.8855452, 0.3711816, 0.21714406, -0.17573807, 0.25873423, 1.7102983, 0.37852955
1495, 1682040994, 0.8849207, 0.37148258, 0.21640691, -0.17912531, 0.58226955, 2.2171333, 0.9574585
1496, 1682057661, 0.8850065, 0.37014148, 0.21700838, -0.18074277, 0.34973484, 2.0412927, 0.8136473
1497, 1682074328, 0.8855134, 0.3678726, 0.21839964, -0.18121523, -0.038592756, 1.443016, 0.61671925
1498, 1682090995, 0.88600063, 0.3657291, 0.21982656, -0.18144786, -0.3768464, 0.9296715, 0.503933
1499, 1682107662, 0.8865671, 0.36342302, 0.22095238, -0.18194523, -0.28255406, 0.9191169, 0.6008616
1500, 1682124329, 0.8874414, 0.3604536, 0.22169994, -0.18267941, -0.22123611, 0.7892551, 0.5317641
1501, 1682140996, 0.8884943, 0.35705176, 0.22215669, -0.18368435, 0.042786703, 0.3752728, 0.14969254
1502, 1682157663, 0.8893769, 0.3540382, 0.22234473, -0.18501389, 0.023160469, -0.09533598, -0.06469822
1503, 1682174330, 0.88970387, 0.35224697, 0.22234082, -0.18685636, 0.17975643, -0.50641036, -0.3939915
1504, 1682190997, 0.88941777, 0.3517515, 0.22225663, -0.18923703, 0.42007163, -0.7228086, -0.5050316
1505, 1682207664, 0.8887689, 0.35196733, 0.2222973, -0.19181758, 0.3869758, -0.64456016, -0.29129794
1506, 1682224331, 0.8879459, 0.35259187, 0.22246177, -0.19427669, 0.03216967, -0.6084493, -0.26464942
1507, 1682240998, 0.8869021, 0.35389727, 0.22256622, -0.19653851, -0.3115319, -0.49633604, -0.20743085
1508, 1682257665, 0.8857981, 0.35558397, 0.22256812, -0.1984615, -0.41971037, -0.24915372, -0.059540752
1509, 1682274332, 0.88483715, 0.35716957, 0.22249052, -0.19998193, -0.36055338, 0.01712653, -0.040560722
1510, 1682290999, 0.8840126, 0.35864747, 0.22225603, -0.20124045, -0.25119564, 0.18591614, 0.022803307
1511, 1682307666, 0.88341284, 0.35977438, 0.22191983, -0.20223144, -0.034597084, 0.36487782, 0.048377037
1512, 1682324333, 0.88313884, 0.3602187, 0.22170597, -0.20287079, 0.06150411, 0.35864878, 0.07777119
1513, 1682341000, 0.88321805, 0.35986963, 0.22166875, -0.20318529, 0.10384296, 0.28109425, 0.1631937
1514, 1682357667, 0.88350976, 0.35903475, 0.22172397, -0.2033337, 0.06464015, 0.10319096, 0.21883965
1515, 1682374334, 0.88390553, 0.35814762, 0.22176418, -0.20313472, 0.08623162, -0.009154957, 0.07572174
1516, 1682391001, 0.88435477, 0.3572989, 0.22222191, -0.20217091, 0.03432579, 0.013903157, 0.030505184
1517, 1682407668, 0.88530004, 0.3558463, 0.22219819, -0.20061636, -0.187779, -0.29796267, -0.25308895
1518, 1682424335, 0.88620996, 0.35375997, 0.22308053, -0.1993044, 0.07091559, 0.19143783, -0.5578041
1519, 1682441002, 0.88836336, 0.34713122, 0.22841254, -0.19529408, -0.37214655, 0.53137535, -0.4865494
1520, 1682457669, 0.88978904, 0.3434322, 0.22948863, -0.1940785, -0.7264585, -1.987767, -0.016954422
1521, 1682474336, 0.8894385, 0.34446424, 0.22939007, -0.19397244, -0.108736806, -0.07311307, 0.09276962
1522, 1682491003, 0.88915664, 0.3452815, 0.22949617, -0.19368589, 0.04599225, 0.11880109, 0.12598896
1523, 1682507670, 0.88905656, 0.34563822, 0.22981842, -0.19312596, -0.1497299, 0.24995868, 0.07298756
1524, 1682524337, 0.8891547, 0.34564015, 0.23011744, -0.19231316, -0.49027482, -0.048904687, 0.014956474
1525, 1682541004, 0.8893735, 0.3462319, 0.22860463, -0.19204068, -0.9440353, -0.10168767, 0.24443436
1526, 1682557671, 0.8899381, 0.345856, 0.22814216, -0.1906479, -0.039099373, -0.21872103, -0.28730392
1527, 1682574338, 0.8907368, 0.34503284, 0.22768371, -0.18894982, -0.7322139, -0.54663694, 0.36676693
1528, 1682591005, 0.8906559, 0.347206, 0.22473936, -0.18887615, -0.31246942, -1.0877805, -0.86713314
1529, 1682607672, 0.88885236, 0.35208347, 0.22519484, -0.18779615, -0.097821355, 2.0906591, 0.51365757
1530, 1682624339, 0.8904389, 0.34894833, 0.22631893, -0.18475655, -0.60507023, 0.14431259, 0.15776634
1531, 1682641006, 0.89179146, 0.3464029, 0.22725856, -0.18184668, -0.9155732, -0.21908769, 0.03505516
1532, 1682657673, 0.89310896, 0.34418234, 0.22784877, -0.17883328, -1.5893067, -0.32702702, -0.27589798
1533, 1682674340, 0.8945029, 0.3422332, 0.22792676, -0.17547649, -2.165922, -0.27635974, -0.61322594
1534, 1682691007, 0.89560986, 0.3413351, 0.22733799, -0.17231518, -1.6975734, 0.2610622, 0.09593582
1535, 1682707674, 0.8961663, 0.34186584, 0.22625032, -0.16978338, -1.0251065, 0.7117176, 1.1440964
1536, 1682724341, 0.8961164, 0.3438095, 0.2247343, -0.16812682, -0.92650586, 0.929672, 1.7484484
1537, 1682741008, 0.8957833, 0.34645295, 0.22270799, -0.167169, -1.0772828, 0.78253865, 1.3949547
1538, 1682757675, 0.89564306, 0.34874788, 0.22017188, -0.16650712, -1.1382697, 0.9182931, 0.95080286
1539, 1682774342, 0.8961252, 0.34967947, 0.21734884, -0.16566524, -0.8244608, 1.0240654, 0.6359863
1540, 1682791009, 0.8975452, 0.34846127, 0.21449172, -0.16426203, -0.34359083, 1.0477681, 0.44516948
1541, 1682807676, 0.8997202, 0.3455301, 0.21154492, -0.1623666, -0.05134347, 0.580096, -0.0013065338
1542, 1682824343, 0.9022315, 0.34189478, 0.20841742, -0.1601561, 0.44140965, 0.10375281, -0.42805195
1543, 1682841010, 0.90479463, 0.33813173, 0.20517662, -0.15785429, 0.7106729, -0.4176218, -0.7324333
1544, 1682857677, 0.9071599, 0.33471778, 0.20204443, -0.15557763, 0.9365727, -0.84908885, -1.0151615
1545, 1682874344, 0.909088, 0.33216166, 0.19928485, -0.15334564, 0.90371656, -1.261418, -1.1327543
1546, 1682891011, 0.9103123, 0.33098707, 0.19720651, -0.15129575, 1.0046089, -1.5133122, -1.2199926
1547, 1682907678, 0.91057754, 0.33159268, 0.1962278, -0.14963654, 1.2728449, -1.357157, -1.3909799
1548, 1682924345, 0.91007215, 0.33345926, 0.19642776, -0.14829531, 1.3002672, -0.8179333, -1.3487415
1549, 1682941012, 0.9095088, 0.33511737, 0.19717705, -0.14701274, 1.1957933, 0.2844044, -0.84854895
1550, 1682957679, 0.9092833, 0.3356771, 0.19836259, -0.1455302, 1.0720001, 0.5526433, -0.4044199
1551, 1682974346, 0.90967274, 0.33434474, 0.20002055, -0.14388457, 0.59684074, 0.82218254, 0.3021946
1552, 1682991013, 0.9108205, 0.3306389, 0.20225775, -0.142048, 0.1401408, 0.8025466, 0.51490784
1553, 1683007680, 0.9125323, 0.32511052, 0.20487168, -0.14006212, -0.28257447, 0.29947507, 0.26415348
1554, 1683024347, 0.91438186, 0.3190605, 0.20746514, -0.1380806, -0.5391374, -0.11233936, 0.01932621
1555, 1683041014, 0.9159874, 0.31372783, 0.20969781, -0.13627407, -0.584009, -0.47545874, -0.15786743
1556, 1683057681, 0.91681737, 0.31057918, 0.21161416, -0.13493633, -0.87503904, -0.6502098, -0.16507912
1557, 1683074348, 0.91674435, 0.30971032, 0.21347082, -0.13450375, -1.1232036, -0.34854782, 0.20413303
1558, 1683091015, 0.91601336, 0.3089469, 0.21695007, -0.13566846, -0.7395776, 0.30121687, 0.26530457
1559, 1683107682, 0.9154156, 0.3068328, 0.22199565, -0.13633668, 0.21711367, 1.2132477, -0.42256835
1560, 1683124349, 0.9151317, 0.30442283, 0.22616471, -0.13679269, -1.3429734, -0.32849452, 0.9698734
1561, 1683141016, 0.9136745, 0.30729455, 0.2269197, -0.13884637, -0.02038376, 0.43374428, 0.68349266
1562, 1683157683, 0.9135978, 0.30635324, 0.2274727, -0.14051682, 0.7891375, 0.84428895, 0.7085676
1563, 1683174350, 0.91286165, 0.3070545, 0.22827646, -0.14245322, 1.2858659, 1.1769602, 0.59398556
1564, 1683191017, 0.9128063, 0.30577025, 0.22929214, -0.14393157, 1.3611379, 1.0051357, 0.21261886
1565, 1683207684, 0.9136703, 0.30259266, 0.2297809, -0.14438409, 1.4301201, 0.19823074, -0.30548763
1566, 1683224351, 0.913599, 0.302216, 0.22932512, -0.14633659, 1.8751999, -0.2961135, -0.30979064
1567, 1683241018, 0.91409683, 0.2997476, 0.22981627, -0.14752921, 1.8333077, -0.987444, 0.15765
1568, 1683257685, 0.9156049, 0.2972059, 0.22563894, -0.1497511, 2.0966966, -0.1729424, -1.1017542
1569, 1683274352, 0.91683686, 0.29263464, 0.22691587, -0.14928618, 0.9568435, -0.05092284, -0.980362
1570, 1683291019, 0.91874284, 0.2863481, 0.22806148, -0.14800724, 1.0984145, 0.87979853, -0.41266346
1571, 1683307686, 0.9211915, 0.2782558, 0.22928283, -0.14632547, 1.4451041, 1.5203276, 0.14242458
1572, 1683324353, 0.92368805, 0.26971525, 0.23059464, -0.14450604, 1.2308674, 1.5635484, 0.35259628
1573, 1683341020, 0.92556816, 0.26372424, 0.231691, -0.14175448, 0.7861808, 0.8763189, -0.23727037
1574, 1683357687, 0.9275147, 0.25819924, 0.23190919, -0.13881564, 0.22862604, -0.008502476, -0.96897316
1575, 1683374354, 0.92888045, 0.25399643, 0.23158167, -0.13798094, -0.17057224, -0.3999098, -1.1686773
1576, 1683391021, 0.92996204, 0.25122112, 0.23038206, -0.13778472, -0.3531087, -0.2286424, -0.93090916
1577, 1683407688, 0.931019, 0.24896528, 0.228525, -0.13783318, -0.2945495, -0.033957712, -0.2907629
1578, 1683424355, 0.9320862, 0.24691594, 0.22635475, -0.13788864, 0.12607928, 0.1580736, 0.12663174
1579, 1683441022, 0.9330783, 0.24507271, 0.22414161, -0.13808176, 0.3199597, -0.21492049, 0.35565186
1580, 1683457689, 0.9338571, 0.24382506, 0.22196802, -0.1385364, 0.36561584, -0.43187457, 0.4819088
